osm_way_id,name,highway_class,lanes,width_m,surface,district,length_m
700063434,Keshav Chowk,primary_link,2,,asphalt,North-East,39
700063435,Keshav Chowk,primary,2,,asphalt,North-East,63
700070810,Bhartendu Harish Chandra Marg,secondary,2,,asphalt,Shahdara,29
700261790,South Avenue,secondary,,,,New Delhi,646
700310542,Satya Marg,secondary,,,asphalt,New Delhi,207
700310543,Satya Marg,secondary,2,,asphalt,New Delhi,198
700313694,Chandragupta Marg,secondary,,,asphalt,New Delhi,1073
700313695,Simon Bolivar Road,secondary,,,asphalt,New Delhi,9
700313696,Panchsheel Marg,secondary,2,,asphalt,New Delhi,754
700494932,,primary_link,,,,South-East,68
702114799,,trunk,2,,,North-East,283
702114800,,trunk,2,,,North-East,1140
702121786,Mathura Road,trunk,3,,,South-East,1140
702124005,Satya Marg,secondary,,,asphalt,New Delhi,378
702124006,Satya Marg,secondary,,,asphalt,New Delhi,387
702390840,,primary_link,,,asphalt,South-West,78
702419353,,secondary_link,,,,South-West,32
703921726,,secondary_link,,,,South-East,28
704398893,,secondary,2,,asphalt,Shahdara,78
704400276,Raja Ram Kohli Marg,secondary,,,asphalt,North,164
704458793,,primary_link,,,,West,44
704506232,,secondary_link,,,,South-East,8
704527733,Jangpura Road Flyover,primary,2,,asphalt,South-East,14
704527734,Jangpura Road Flyover,primary,2,,asphalt,South-East,12
704534722,,secondary_link,,,,West,40
704739957,,secondary_link,,,,South-East,82
705065521,,trunk_link,,,,North,113
705074908,,primary_link,,,asphalt,North-West,40
705076321,,secondary_link,,,,West,67
705088058,,primary_link,,,asphalt,North-West,43
705098615,,primary,,,,North-West,56
705114517,,secondary_link,,,asphalt,Outer North,12
705393059,,trunk_link,,,,South-East,27
705398510,,secondary_link,,,,North-West,10
705408940,,secondary_link,,,,North-West,43
705408941,,secondary_link,,,,North-West,60
705412175,Rao Tula Ram Flyover,trunk,2,,,South-West,73
705412176,Rao Tula Ram Flyover,trunk,,,,South-West,86
705412177,Rao Tula Ram Flyover,trunk,,,,South-West,800
705663018,,secondary_link,,,,West,57
705667834,,secondary,,,,South,12
706281092,,secondary_link,,,,East,9
706292880,,secondary_link,,,,North,34
706317403,,primary_link,,,asphalt,North,47
706342779,,primary_link,,,,Outer,40
706359358,,secondary_link,,,,North-West,9
706373643,,secondary_link,,,asphalt,New Delhi,43
706579185,,primary_link,,,asphalt,South-West,110
706586122,,secondary_link,,,,Dwarka,93
706609566,,secondary_link,,,,North,8
706609567,Shyama Prasad Mukherji Marg,secondary,,,,North,549
706632188,,secondary_link,,,,East,29
706865248,,secondary_link,,,,North-West,12
706865249,,secondary_link,,,,North-West,11
706875557,,secondary_link,,,,New Delhi,14
706917011,,secondary_link,,,asphalt,New Delhi,15
706970966,Ashoka Road,secondary,2,,asphalt,New Delhi,254
707002818,South Extension Flyover,primary,2,,asphalt,South,66
707163415,Jangpura Road Flyover,primary,,,,South-East,17
707163416,Jangpura Road Flyover,primary,2,,asphalt,South-East,140
707163417,Jangpura Road Flyover,primary,,,,South-East,17
707163418,Jangpura Road Flyover,primary,2,,asphalt,South-East,138
707164957,,secondary_link,,,,West,41
707164958,,secondary_link,,,,West,46
707164959,,secondary_link,,,,West,36
707165651,,secondary_link,,,,North-West,27
707180849,,primary_link,,,,South,12
707245217,,secondary_link,,,asphalt,New Delhi,44
707253328,,secondary_link,,,,South-East,11
707544017,,secondary_link,,,,Central,70
707547794,,secondary_link,,,,North,95
707582164,,trunk_link,,,,South,17
707647494,,secondary_link,2,,asphalt,Central,64
707647797,,secondary_link,,,,North-West,14
708281606,Panchsheeel Marg,secondary,2,,asphalt,New Delhi,299
708281612,Panchsheel Marg,secondary,2,,asphalt,New Delhi,291
708281614,Panchsheel Marg,secondary,2,,asphalt,New Delhi,427
708394973,,primary_link,,,asphalt,North,61
708433698,Vinay Marg,secondary,,,asphalt,New Delhi,1199
708462102,,secondary_link,,,,South-West,39
708467368,,secondary_link,,,,Dwarka,46
708474897,South Avenue,secondary,,,,New Delhi,646
708474898,Teen Murti Marg,secondary,2,,asphalt,New Delhi,633
708474899,Lok Kalyan Marg,secondary,,,asphalt,New Delhi,584
708474900,,secondary_link,,,,New Delhi,60
708474901,,secondary_link,,,,New Delhi,51
708474903,Rajaji Marg,secondary,,,asphalt,New Delhi,547
708474904,Rajaji Marg,secondary,,,,New Delhi,251
708474905,Tu-Tu Marg,secondary,,,asphalt,New Delhi,292
708488753,Akbar Road,secondary,2,,asphalt,New Delhi,603
708488754,Dara Shikoh Road,secondary,,,,New Delhi,396
708753476,,secondary_link,,,,Central,47
708753477,,secondary_link,,,,North,50
708753478,,secondary_link,,,,North,61
708790367,,secondary_link,,,,South,152
708802907,,secondary_link,1,,asphalt,New Delhi,94
708804793,Rani Jhansi Flyover,primary_link,,,,North,209
708804794,Rani Jhansi Flyover,primary_link,,,,North,30
708804796,Rani Jhansi Flyover,primary_link,,,,North,124
708804797,Rani Jhansi Flyover,primary_link,,,,North,126
708804798,Rani Jhansi Flyover,primary,,,,North,1314
708825533,,secondary,,,,South-West,324
709107304,,secondary_link,,,,South-East,12
709276133,Janpath,secondary,2,,asphalt,New Delhi,289
709276134,,secondary,,,asphalt,New Delhi,23
709276135,Janpath,secondary,2,,asphalt,New Delhi,347
709276136,,secondary,,,asphalt,New Delhi,17
709276137,,secondary,,,asphalt,New Delhi,17
709276138,Janpath,secondary,2,,asphalt,New Delhi,192
709281061,Janpath,secondary,2,,asphalt,New Delhi,223
709528408,,secondary_link,,,asphalt,New Delhi,40
709528409,,secondary_link,,,asphalt,New Delhi,41
709528410,,secondary_link,,,asphalt,New Delhi,44
709528411,,secondary_link,1,,asphalt,New Delhi,237
709606265,,secondary_link,,,,North-West,37
710522944,Rajesh Pilot Marg,secondary,2,,asphalt,New Delhi,155
710522945,Rajesh Pilot Marg,secondary,,,,New Delhi,155
710585113,,secondary_link,,,asphalt,New Delhi,31
710594427,Anuvrat Marg,trunk,2,,asphalt,South,19
710621825,Prithviraj Road,secondary,2,,asphalt,New Delhi,911
710645763,Roundabout n°36,secondary,,,asphalt,New Delhi,25
710645764,Rotary Number 32,secondary,,,,New Delhi,26
710645765,Roundabout n°36,secondary,,,asphalt,New Delhi,65
710645766,Teen Murti Haifa Chowk,secondary,,,asphalt,New Delhi,22
710645768,South Avenue,secondary,,,,New Delhi,35
710645769,,secondary,,,asphalt,New Delhi,14
710645770,Windsor Place,secondary,,,asphalt,New Delhi,24
710645772,Abdul Gaffar Khan Marg,primary,3,,asphalt,South,53
710645773,Abdul Gaffar Khan Marg,primary,3,,asphalt,South,72
710645774,,primary,2,,asphalt,South,13
711421326,Maulana Azad Road,secondary,,,asphalt,New Delhi,579
711421327,Maulana Azad Road,secondary,,,asphalt,New Delhi,580
711421329,rotary no 15,secondary,,,asphalt,New Delhi,45
711421330,rotary no 15,secondary,,,asphalt,New Delhi,22
711421331,rotary no 15,secondary,,,asphalt,New Delhi,16
711421332,rotary no 15,secondary,,,asphalt,New Delhi,21
712992070,Janpath,secondary,,,asphalt,New Delhi,14
712992071,Ashoka Road,secondary,2,,asphalt,New Delhi,641
712992074,Doctor Rajendra Prasad Road,secondary,,,asphalt,New Delhi,577
712992079,Firoz Shah Road,secondary,2,,asphalt,New Delhi,75
712992080,Bhagwan Das Road,secondary,4,,asphalt,New Delhi,582
714492366,Max Mueller Marg,secondary_link,,,asphalt,New Delhi,33
714492367,Max Mueller Marg,secondary,,,asphalt,New Delhi,10
714492368,Fourth Avenue Road,secondary,2,,asphalt,South,90
714986188,Chelmsford Road,secondary,,,asphalt,Central,742
714986189,Babu Ram Solanki Marg,secondary,,,asphalt,Central,749
714992549,Rafi Ahmed Kidwai Marg,secondary,6,,asphalt,New Delhi,102
715074746,Dadri Road,trunk,4,,asphalt,East,425
715377036,Jangpura Road Flyover,primary,2,,asphalt,South-East,50
715377037,Jangpura Road Flyover,primary,2,,asphalt,South-East,19
715377038,Jangpura Road Flyover,primary,2,,asphalt,South-East,29
715377039,Jangpura Road Flyover,primary,2,,asphalt,South-East,135
716995727,,secondary_link,,,asphalt,South,11
716995730,,secondary_link,,,asphalt,South,14
716995731,,secondary_link,,,,South,12
717044065,,primary_link,,,,Outer,352
717907807,Ashoka Road,secondary,,,asphalt,New Delhi,613
717907815,Raisina Road,secondary,,,asphalt,New Delhi,39
718034946,Pusa Road,secondary,,,,Central,105
718034947,Pusa Road,secondary,,,,Central,854
718264152,,motorway_link,,,,South-West,25
719124789,,secondary_link,,,,West,32
719286617,G.T.B Road,secondary,,,,Shahdara,630
719345444,,secondary_link,,,,Shahdara,14
719561159,,secondary_link,,,asphalt,North,9
719632260,,primary_link,,,asphalt,South-East,39
720112425,,secondary_link,,,asphalt,New Delhi,61
720139182,,secondary_link,,,,South-East,38
720175797,,primary_link,,,,West,33
721554895,Mother Dairy Road,secondary,2,,asphalt,East,272
721554896,Mother Dairy Road,secondary,2,,asphalt,East,271
721575797,,secondary,,,,Outer North,259
722082927,Rajesh Pilot Marg,secondary,,,asphalt,New Delhi,31
722082928,Max Mueller Marg,secondary,,,asphalt,New Delhi,32
722082929,,secondary,,,asphalt,New Delhi,4
722082930,,secondary,,,asphalt,New Delhi,5
722082931,,secondary,,,asphalt,New Delhi,9
722082932,,secondary,,,asphalt,New Delhi,3
722082933,Rotary Number 45,secondary,,,asphalt,New Delhi,13
722082934,Aurobindo Marg,trunk,3,,asphalt,South,99
722082935,Rotary Number 32,secondary,,,,New Delhi,29
722082937,South Avenue,secondary,,,,New Delhi,34
722082938,Guru Ravidas Marg,secondary,,,,South-East,156
722082939,Guru Ravidas Marg,secondary,,,,South-East,149
722082941,Vikas Marg,primary,,,,East,39
722082942,Mandi House Chowk,secondary,,,asphalt,New Delhi,28
722082943,Windsor Place,secondary,,,asphalt,New Delhi,31
722082944,Windsor Place,secondary,,,asphalt,New Delhi,31
722082945,Rotary Number 34,secondary,,,asphalt,New Delhi,32
722082946,Rafi Ahmed Kidwai Marg,secondary,4,,asphalt,New Delhi,115
722082947,Rafi Ahmed Kidwai Marg,secondary,6,,asphalt,New Delhi,87
722082948,Rotary Number 45,secondary,,,asphalt,New Delhi,32
722082952,Subramaniyam Bharti Marg,secondary,2,,asphalt,New Delhi,11
722082953,Rotary 14,secondary,,,asphalt,New Delhi,13
722082954,Rotary 14,secondary,,,asphalt,New Delhi,16
722082956,Mahatma Gandhi Marg,primary_link,,,asphalt,South-East,12
722082959,Fourth Avenue Road,secondary,2,,asphalt,South,283
722082960,Fourth Avenue Road,secondary,,,asphalt,South,88
722402430,Outer Ring Road,primary_link,,,asphalt,South-East,8
722402431,Outer Ring Road,primary_link,,,asphalt,South-East,62
727360271,Entry to NH8,motorway_link,1,,,South-West,38
728034704,Exit for Dwarka,secondary,2,,,South-West,27
729691537,NH24 Bypass,trunk,,,,East,219
729701139,Mathura Road,primary,,,asphalt,South-East,7
729897421,NH24 Bypass,trunk,,,,East,26
729959834,rotary no 15,secondary,,,asphalt,New Delhi,21
729959836,Akbar Road,secondary,,,asphalt,New Delhi,3
729959837,Flyover,trunk,,,,East,37
729959838,Flyover,trunk,3,,,East,173
729959840,,trunk_link,,,,East,50
729959841,,motorway_link,2,,,East,157
729959842,,motorway_link,2,,,East,166
729959849,Delhi - Meerut Expressway,motorway,,,asphalt,East,235
729959850,Delhi - Meerut Expressway,motorway,,,asphalt,East,37
729959851,,trunk_link,,,,East,10
730111071,Mahatma Gandhi Marg,primary_link,2,,,South-East,13
730111073,Outer Circle,secondary,4,,asphalt,New Delhi,92
730237457,Mathura Road,primary,,,asphalt,South-East,98
730237458,,secondary_link,1,,asphalt,South,26
730290860,Maharishi Raman Marg,secondary,3,,asphalt,South,188
730290861,Lodhi Road,secondary,,,,South,25
730290862,,secondary_link,,,asphalt,New Delhi,57
730290863,,secondary_link,,,asphalt,South,49
730290864,IV Avenue Road,secondary,,,asphalt,South,514
730290865,Shri Maa Anandamai Marg,secondary,,,,South-East,19
732001894,Shahjahan Road,secondary,,,asphalt,New Delhi,64
732001896,Subramaniyam Bharti Marg,secondary,,,asphalt,New Delhi,5
732001897,Subramaniyam Bharti Marg,secondary,2,,asphalt,New Delhi,349
732001898,,secondary,,,,New Delhi,6
732001899,Mahatma Gandhi Marg,primary_link,,,,South,41
732001900,Poorvi Marg,secondary,,,,South-West,36
732001903,Palam Marg,secondary,,,,South-West,43
732001905,Subramaniyam Bharti Marg,secondary,,,asphalt,New Delhi,7
732001906,Maharishi Raman Marg,secondary,,,,New Delhi,6
732001907,,secondary_link,,,,New Delhi,63
732001908,Subramaniyam Bharti Marg,secondary,2,,asphalt,New Delhi,37
732015758,Rao Tula Ram Flyover,trunk,,,,South-West,90
732888986,,primary,,,,South-West,16
732888987,,secondary,,,,South-West,10
732888988,,secondary,,,,South-West,10
733267953,,secondary,,,,Rohini,676
733572426,,secondary_link,,,,East,25
733576742,,primary_link,,,,South-East,43
733740787,,trunk,3,,,East,94
733740790,,secondary,,,,East,23
733740793,Ghazipur Road,secondary,2,,asphalt,East,74
733740794,Flyover,trunk,,,,East,479
733740796,National Highway 24 Bypass,trunk_link,,,,East,11
733740798,Flyover,trunk,3,,,East,712
733740804,National Highway 24 Bypass,trunk,3,,,East,294
733740805,National Highway 24 Bypass,trunk,,,,East,314
733740806,National Highway 24 Bypass,trunk,,,,East,262
733740807,Flyover,trunk,,,,East,224
733740808,Flyover,trunk,,,,East,350
733740810,Flyover,trunk,3,,,East,267
733740811,Flyover,trunk,,,,East,33
733740813,National Highway 24 Bypass,trunk,,,,East,313
733740814,,trunk,,,,East,248
733803583,Vikas Marg,secondary,3,,asphalt,Central,129
733803584,Vikas Marg,primary,3,,asphalt,East,610
733803585,Vikas Marg,secondary,2,,asphalt,Central,42
733803586,Mahatma Gandhi Marg,trunk,,,asphalt,Central,138
733803587,,trunk_link,,,,Central,14
733803588,Indra Prasth Marg,secondary,,,,Central,38
733803589,Okhla Estate Marg,secondary,2,,asphalt,South-East,104
733803590,Shri Maa Anandamai Marg,secondary,2,,asphalt,South-East,57
733803591,Vikas Marg,primary,,,,East,104
733803592,Vikas Marg,primary,,,asphalt,East,977
733803593,Vikas Marg,primary,,,asphalt,East,971
733804241,Mahatma Gandhi Marg,trunk,4,,asphalt,Central,218
734729405,,secondary,,,,Outer North,2152
734741168,,secondary,,,,Outer North,1062
735095128,Asaf Ali Road,secondary,,,,Central,640
736423518,,primary_link,,,,South-West,82
738199215,,trunk_link,,,,South,22
739709584,National Highway 24 Bypass Flyover,trunk,3,,,East,177
739709585,National Highway 24 Bypass Flyover,trunk,,,,East,178
739709587,Delhi - Meerut Expressway,motorway,3,,asphalt,East,230
739709590,National Highway 24 Bypass Flyover,trunk,2,,asphalt,East,276
739709591,Delhi - Meerut Expressway,motorway,3,,asphalt,East,173
739709592,Delhi - Meerut Expressway,motorway,3,,asphalt,East,229
739709593,DME Service Road,secondary,,,,East,327
739709594,National Highway 24 Bypass Flyover,trunk,,,,East,244
739709596,National Highway 24 Bypass Flyover,trunk,3,,,East,248
742199520,,trunk,,,,South,14
742199521,,primary,,,,South,14
742199522,,primary,,,,South,15
744097506,,secondary_link,,,,South-West,50
744248527,Shraddhanand Road,secondary,,,,Central,9
744248528,,secondary,,,,Central,11
744248530,,secondary_link,,,,Central,50
744248531,Jawaharlal Nehru Marg,secondary_link,,,,Central,36
746580216,,trunk,,,,South,50
747485439,,secondary,,,asphalt,New Delhi,336
747943913,Akshardham Flyover,trunk,4,,asphalt,East,170
747966453,,motorway_link,,,,East,122
747966454,,motorway_link,,,,East,201
747966455,,motorway_link,,,,East,231
747966456,National Highway 24 Bypass,trunk,,,,East,324
747966465,National Highway 24 Bypass,trunk,,,asphalt,East,26
747974877,,trunk,,,,East,113
748610934,,primary_link,,,,Rohini,12
749606289,,secondary,,,asphalt,New Delhi,36
749606290,,secondary,,,asphalt,New Delhi,36
749606291,Rotary 10,secondary,,,asphalt,South-West,26
749606292,Rotary 10,secondary,,,asphalt,South-West,31
749606295,Rotary 10,secondary,,,asphalt,South-West,22
749606296,,secondary,,,asphalt,New Delhi,60
749606297,Panchsheel Marg,secondary,2,,asphalt,New Delhi,157
749606298,,secondary_link,,,asphalt,New Delhi,46
749606299,Vinay Marg,secondary,,,asphalt,New Delhi,41
749606300,,secondary,,,asphalt,New Delhi,75
749606301,rotary no 10,secondary,,,asphalt,New Delhi,6
749606302,Rotary Number 51,secondary,,,,New Delhi,52
749606303,Bangabandhu Sheikh Mujib Road,secondary,,,,New Delhi,299
749606304,Rotary Number 51,secondary,,,,New Delhi,49
749606305,,secondary,,,,Central,22
749606306,,secondary,,,asphalt,Central,31
749606311,New Rohtak Road,primary,,,,Central,1338
749606312,New Rohtak Road,primary,,,,Central,739
749606313,Swami Narayan Marg Flyover,secondary,,,,North,18
749606314,Swami Narayan Marg,secondary,,,,North,243
749606315,Vir Banda Bairagi Marg,secondary,,,,North,1312
749606316,Road Number 40,secondary,,,,North,100
749606317,,secondary,,,,North,97
749606318,Maharaja Nahar Singh Marg Flyover,secondary,2,,,North-West,295
749606319,Pandit Lekkhram Sharma Marg,secondary,,,asphalt,North-West,12
749606321,Pandit Lekkhram Sharma Marg,secondary,,,,North-West,59
749606322,Pandit Lekkhram Sharma Marg,secondary,,,,North-West,427
749606323,Pandit Lekkhram Sharma Marg,secondary,,,asphalt,North-West,567
749606324,,secondary_link,,,,North-West,6
749606325,Pandit Lekkhram Sharma Marg,secondary,,,asphalt,North-West,451
749606326,Pandit Lekkhram Sharma Marg,secondary,,,asphalt,North-West,463
749606327,Pandit Lekkhram Sharma Marg,secondary,,,asphalt,North-West,32
749606328,,secondary_link,,,,North-West,7
749606329,Pandit Lekkhram Sharma Marg,secondary,,,,North-West,61
749606330,Britannia Road,secondary,,,,North-West,7
749606331,Britannia Road,secondary,,,asphalt,North-West,30
749606334,Mahatma Gandhi Road,primary,3,,asphalt,North-West,215
749654825,,trunk_link,2,,asphalt,South-East,119
749654826,,trunk_link,2,,asphalt,South-East,426
749961530,,trunk_link,2,,asphalt,South-East,56
750226391,,primary,,,,South-West,15
750226392,Anuvrat Marg,trunk,2,,asphalt,South,40
750226393,Anuvrat Marg,trunk,2,,asphalt,South,11
750226396,Anuvrat Marg,trunk,2,,asphalt,South,77
750787861,DME Service Road,secondary,,,asphalt,East,422
750787862,DME Service Road,secondary,2,,asphalt,East,286
753091493,Nelson Mandela Marg,primary,,,,South-West,13
753091496,Palam Marg,secondary,,,,South-West,193
753091497,Rotary 10,secondary,,,asphalt,South-West,11
753091498,Rotary 10,secondary,,,asphalt,South-West,7
753091499,Africa Avenue,secondary,,,,South-West,74
753091500,Palam Marg,secondary,,,,South-West,166
753485768,,secondary_link,,,,South,11
753485769,,secondary_link,,,,South,17
753611505,Aerocity Underpass,secondary_link,,,paved,South-West,344
753611506,Aerocity Underpass,secondary_link,,,,South-West,362
753775281,Mahipalpur Bypass Flyover,primary_link,,,paved,South-West,165
753775282,Mahipalpur Bypass Flyover,primary_link,,,paved,South-West,297
754138615,,trunk,,,,North-West,114
754138616,,primary_link,,,,North-West,37
754138617,,trunk_link,2,,paved,North,115
754138618,,trunk_link,2,,paved,North,41
754141395,Flyover,trunk_link,,,,South-West,29
754148107,Mathura Road,trunk,,,asphalt,South-East,516
